,Date,Electricity_consumption,Wind_production,Solar_production,Price,Wind+Solar,Year,Month,Delta,Price_Delta
1028,2017-10-25,181.516,7.905,2.042,0.8050000000000005,9.947000000000003,2017,10,171.569,138113045.00000006
1029,2017-10-26,146.946,9.32,2.366,0.9280000000000004,11.686,2017,10,135.26,125521280.00000004
1030,2017-10-27,172.26099999999997,39.21,1.5539999999999998,0.7350000000000003,40.764,2017,10,131.49699999999996,96650295.00000001
1031,2017-10-28,157.22299999999998,52.03000000000001,1.7820000000000005,-0.055000000000000014,53.81200000000001,2017,10,103.41099999999997,-5687605.0
1032,2017-10-29,147.567,53.92900000000001,1.875,-0.30699999999999983,55.80400000000001,2017,10,91.763,-28171240.999999985
1033,2017-10-30,188.219,54.75500000000001,1.926,0.8380000000000003,56.681000000000004,2017,10,131.53799999999998,110228844.00000003
1034,2017-10-31,188.04699999999997,21.012,2.201,0.8820000000000003,23.213,2017,10,164.83399999999997,145383588.00000003
1035,2017-11-01,155.868,10.093000000000002,1.82,0.7270000000000004,11.913000000000002,2017,11,143.95499999999998,104655285.00000006
1036,2017-11-02,183.58700000000002,14.401,1.933,0.9220000000000002,16.334,2017,11,167.25300000000001,154207266.00000003
1037,2017-11-03,183.05900000000003,10.470999999999998,2.115,1.2220000000000002,12.585999999999995,2017,11,170.47300000000004,208318006.0000001
1038,2017-11-04,161.16000000000003,39.208,2.1630000000000003,0.7990000000000003,41.371,2017,11,119.78900000000002,95711411.00000004
1039,2017-11-05,148.47799999999995,30.401,1.9340000000000002,0.8180000000000002,32.334999999999994,2017,11,116.14299999999996,95004973.99999999
1040,2017-11-06,196.29100000000003,8.964,1.119,1.3149999999999995,10.083,2017,11,186.20800000000003,244863519.99999994
1041,2017-11-07,194.21700000000004,8.144,1.442,1.228,9.586,2017,11,184.63100000000003,226726868.00000003
1042,2017-11-08,197.205,5.863999999999999,1.1969999999999998,1.531,7.061,2017,11,190.144,291110464.0
1043,2017-11-09,197.30900000000003,1.973,1.67,1.219,3.6429999999999993,2017,11,193.66600000000003,236078854.00000003
1044,2017-11-10,194.831,13.303999999999998,2.033,0.7570000000000002,15.337000000000002,2017,11,179.494,135876958.00000003
1045,2017-11-11,168.003,26.6,1.473,0.5920000000000001,28.073,2017,11,139.92999999999998,82838560.0
1046,2017-11-12,155.92500000000004,16.737000000000002,1.163,0.7800000000000001,17.900000000000006,2017,11,138.02500000000003,107659500.00000004
1047,2017-11-13,204.558,56.048,1.0459999999999998,1.0759999999999998,57.093999999999994,2017,11,147.464,158671263.99999997
1048,2017-11-14,206.529,32.998000000000005,1.6609999999999998,1.0470000000000004,34.659000000000006,2017,11,171.87,179947890.00000006
1049,2017-11-15,207.618,6.349999999999998,1.6269999999999998,1.5390000000000001,7.976999999999998,2017,11,199.641,307247499.00000006
1050,2017-11-16,204.23,2.835,1.7399999999999998,1.1860000000000004,4.575,2017,11,199.655,236790830.0000001
1051,2017-11-17,202.107,19.841000000000005,1.521,1.0180000000000005,21.362000000000005,2017,11,180.745,183998410.0000001
1052,2017-11-18,177.08700000000005,19.970000000000006,1.479,0.4640000000000001,21.449000000000005,2017,11,155.63800000000003,72216032.00000003
1053,2017-11-19,170.847,32.504,1.176,-0.11300000000000004,33.68000000000001,2017,11,137.167,-15499871.000000006
1054,2017-11-20,207.70600000000005,43.948,1.1879999999999995,0.8930000000000002,45.136,2017,11,162.57000000000005,145175010.0000001
1055,2017-11-21,202.022,13.606999999999998,1.024,1.1749999999999998,14.630999999999998,2017,11,187.391,220184424.99999994
1056,2017-11-22,198.625,9.11,1.713,0.7680000000000003,10.823,2017,11,187.802,144231936.00000006
1057,2017-11-23,202.06800000000004,7.04,1.3869999999999998,0.6210000000000002,8.427,2017,11,193.64100000000005,120251061.00000007
1058,2017-11-24,196.98500000000004,5.521,1.527,1.0130000000000003,7.047999999999999,2017,11,189.93700000000004,192406181.00000012
1059,2017-11-25,174.30599999999998,30.346000000000004,1.291,0.9140000000000004,31.636999999999997,2017,11,142.66899999999998,130399466.00000003
1060,2017-11-26,173.47500000000005,41.935,0.9740000000000002,0.3340000000000001,42.909,2017,11,130.56600000000006,43609044.00000003
1061,2017-11-27,213.03,19.836,1.3230000000000002,0.7540000000000002,21.159000000000006,2017,11,191.87099999999998,144670734.00000003
1062,2017-11-28,210.11999999999995,15.707999999999998,1.054,0.9220000000000002,16.762,2017,11,193.35799999999995,178276075.99999997
1063,2017-11-29,212.825,6.550000000000002,0.8820000000000001,1.6339999999999997,7.432,2017,11,205.393,335612161.99999994
1064,2017-11-30,217.878,20.844999999999995,0.585,1.7319999999999998,21.43,2017,11,196.44799999999998,340247935.99999994
1065,2017-12-01,214.00799999999995,2.641,0.9490000000000002,1.5989999999999998,3.5899999999999994,2017,12,210.41799999999995,336458381.9999999
1066,2017-12-02,190.52400000000003,14.416000000000002,1.804,0.9960000000000004,16.22,2017,12,174.30400000000003,173606784.00000012
1067,2017-12-03,181.10299999999998,38.187,1.0510000000000002,0.7180000000000002,39.23800000000001,2017,12,141.86499999999998,101859070.00000001
1068,2017-12-04,217.34600000000003,36.982,0.777,0.8680000000000002,37.759,2017,12,179.58700000000005,155881516.0000001
1069,2017-12-05,213.432,41.729000000000006,0.8420000000000001,0.8380000000000002,42.571000000000005,2017,12,170.861,143181518.00000003
1070,2017-12-06,211.94099999999997,39.00399999999999,1.1969999999999998,0.7400000000000001,40.20099999999999,2017,12,171.73999999999998,127087600.0
1071,2017-12-07,210.28500000000003,10.667,1.241,0.7040000000000004,11.908,2017,12,198.37700000000004,139657408.0000001
1072,2017-12-08,182.56500000000003,13.298,0.8400000000000001,0.8050000000000003,14.138000000000002,2017,12,168.42700000000002,135583735.00000006
1073,2017-12-09,187.798,45.261,0.81,0.3640000000000001,46.071000000000005,2017,12,141.727,51588628.000000015
1074,2017-12-10,176.571,39.974000000000004,0.929,0.4010000000000001,40.903,2017,12,135.668,54402868.00000001
1075,2017-12-11,205.673,54.215,1.036,0.9280000000000004,55.25100000000001,2017,12,150.422,139591616.00000006
1076,2017-12-12,207.543,28.870000000000005,0.8059999999999999,0.8580000000000002,29.676,2017,12,177.86700000000002,152609886.00000006
1077,2017-12-13,211.17,20.771,0.968,0.7190000000000003,21.739000000000004,2017,12,189.43099999999998,136200889.00000006
1078,2017-12-14,211.00699999999995,26.92699999999999,0.964,0.7710000000000002,27.891,2017,12,183.11599999999996,141182436.0
1079,2017-12-15,205.87599999999998,13.216,1.0859999999999999,1.1960000000000002,14.301999999999996,2017,12,191.57399999999998,229122504.00000003
1080,2017-12-16,182.63900000000007,14.272,0.956,0.8870000000000002,15.227999999999998,2017,12,167.41100000000006,148493557.0000001
1081,2017-12-17,174.49800000000005,18.245999999999995,0.8400000000000001,0.8270000000000002,19.086,2017,12,155.41200000000003,128525724.00000006
1082,2017-12-18,212.86900000000003,16.558999999999994,0.779,1.0440000000000005,17.338000000000005,2017,12,195.53100000000003,204134364.00000012
1083,2017-12-19,213.684,17.873999999999995,0.883,1.499,18.757,2017,12,194.927,292195573.0
1084,2017-12-20,209.91900000000007,9.363,0.7879999999999999,1.4419999999999995,10.151000000000002,2017,12,199.76800000000006,288065456.0
1085,2017-12-21,207.0010000000001,21.916999999999998,0.626,1.0930000000000002,22.543000000000003,2017,12,184.45800000000008,201612594.00000015
1086,2017-12-22,191.179,28.95,0.8710000000000001,0.9680000000000004,29.821,2017,12,161.358,156194544.0000001
1087,2017-12-23,169.63299999999998,45.236,0.93,0.28700000000000003,46.166000000000004,2017,12,123.46699999999998,35435029.0
1088,2017-12-24,152.65599999999995,42.19,1.1289999999999998,-0.1409999999999999,43.31900000000001,2017,12,109.33699999999993,-15416516.999999981
1089,2017-12-25,151.505,13.546000000000005,1.2219999999999998,0.185,14.768000000000002,2017,12,136.737,25296345.0
1090,2017-12-26,158.14,3.795,1.012,0.193,4.807000000000001,2017,12,153.333,29593269.0
1091,2017-12-27,175.44099999999997,37.64199999999999,1.003,0.6460000000000001,38.645,2017,12,136.79599999999996,88370216.0
1092,2017-12-28,178.89700000000005,37.989000000000004,0.7550000000000001,0.8010000000000002,38.74399999999999,2017,12,140.15300000000005,112262553.00000006
1093,2017-12-29,179.33700000000005,34.984000000000016,0.884,0.5900000000000001,35.868000000000016,2017,12,143.46900000000002,84646710.00000003
1094,2017-12-30,171.89800000000002,16.752,0.8059999999999999,0.28600000000000003,17.558,2017,12,154.34000000000003,44141240.000000015
1095,2017-12-31,155.32700000000003,17.011999999999997,1.265,-0.287,18.276999999999994,2017,12,137.05000000000004,-39333350.000000015
1096,2018-01-01,155.8,10.784999999999995,0.943,-0.2079999999999999,11.727999999999998,2018,1,144.072,-29966975.99999999
1097,2018-01-02,185.51000000000005,35.656,1.172,0.7370000000000001,36.828,2018,1,148.68200000000004,109578634.00000004
1098,2018-01-03,194.368,39.486999999999995,0.7060000000000001,0.243,40.193000000000005,2018,1,154.17499999999998,37464524.99999999
1099,2018-01-04,193.69799999999998,27.009,0.809,0.613,27.818,2018,1,165.87999999999997,101684439.99999999
1100,2018-01-05,186.134,11.706,0.8910000000000001,0.7370000000000002,12.596999999999998,2018,1,173.53699999999998,127896769.00000003
1101,2018-01-06,161.33700000000005,4.9689999999999985,0.8350000000000001,0.8370000000000002,5.8039999999999985,2018,1,155.53300000000004,130181121.00000007
1102,2018-01-07,160.691,5.157,0.904,0.5670000000000003,6.061,2018,1,154.63,87675210.00000003
1103,2018-01-08,197.428,8.322000000000001,0.823,0.8220000000000002,9.145,2018,1,188.283,154768626.00000003
1104,2018-01-09,199.036,35.278,0.9230000000000002,0.7920000000000001,36.20099999999999,2018,1,162.835,128965320.00000003
1105,2018-01-10,201.318,12.502,1.045,1.0460000000000005,13.547,2018,1,187.77100000000002,196408466.0000001
1106,2018-01-11,201.372,5.943,0.8660000000000001,1.1250000000000004,6.808999999999998,2018,1,194.56300000000002,218883375.00000012
1107,2018-01-12,201.66699999999997,16.583,0.958,1.0420000000000005,17.540999999999997,2018,1,184.12599999999998,191859292.00000006
1108,2018-01-13,180.44299999999998,6.255,0.9390000000000001,0.8450000000000002,7.194,2018,1,173.249,146395405.00000003
1109,2018-01-14,172.252,17.713,0.904,0.7240000000000003,18.617,2018,1,153.63500000000002,111231740.00000007
1110,2018-01-15,210.29,28.886000000000006,1.0439999999999998,0.6830000000000002,29.93,2018,1,180.35999999999999,123185880.00000001
1111,2018-01-16,210.62999999999997,30.134000000000004,0.774,0.6530000000000001,30.908,2018,1,179.72199999999998,117358466.00000001
1112,2018-01-17,211.359,35.851,0.937,0.6760000000000003,36.788,2018,1,174.57100000000003,118009996.00000006
1113,2018-01-18,208.279,41.065,0.7920000000000001,0.7540000000000003,41.857,2018,1,166.422,125482188.00000006
1114,2018-01-19,205.355,26.170000000000005,1.084,0.9400000000000004,27.254000000000005,2018,1,178.101,167414940.00000006
1115,2018-01-20,180.235,11.528,1.001,0.8420000000000002,12.529000000000002,2018,1,167.70600000000002,141208452.00000006
1116,2018-01-21,169.58700000000005,24.355999999999998,0.8730000000000001,0.7860000000000001,25.229000000000006,2018,1,144.35800000000003,113465388.00000004
1117,2018-01-22,208.42999999999995,8.096,0.8200000000000001,0.8560000000000002,8.916,2018,1,199.51399999999995,170783984.0
1118,2018-01-23,206.537,5.224000000000002,1.1909999999999998,0.8780000000000002,6.415000000000001,2018,1,200.122,175707116.00000006
1119,2018-01-24,206.29100000000003,20.520000000000003,1.499,0.5850000000000003,22.019,2018,1,184.27200000000002,107799120.00000007
1120,2018-01-25,205.77,27.44,1.301,0.8410000000000002,28.741,2018,1,177.029,148881389.00000003
1121,2018-01-26,203.01,3.9350000000000014,1.4389999999999998,1.0260000000000002,5.3740000000000006,2018,1,197.636,202774536.00000003
1122,2018-01-27,179.062,5.814,1.3289999999999995,0.6880000000000001,7.142999999999999,2018,1,171.919,118280272.00000001
1123,2018-01-28,166.955,21.019000000000002,1.4979999999999998,0.0010000000000000356,22.517,2018,1,144.43800000000002,144438.00000000515
1124,2018-01-29,197.20800000000003,28.538,2.0140000000000002,0.4700000000000002,30.552000000000003,2018,1,166.65600000000003,78328320.00000004
1125,2018-01-30,199.762,29.764000000000006,1.958,0.8360000000000002,31.722000000000005,2018,1,168.04,140481440.00000003
1126,2018-01-31,200.95800000000003,13.514000000000005,1.6939999999999995,0.7510000000000003,15.208,2018,1,185.75000000000003,139498250.0000001
1127,2018-02-01,204.268,12.101999999999995,1.4489999999999998,0.8020000000000004,13.550999999999998,2018,2,190.717,152955034.0000001
1128,2018-02-02,203.095,7.675,1.157,0.9930000000000004,8.831999999999997,2018,2,194.263,192903159.0000001
1129,2018-02-03,178.418,16.947000000000006,1.2799999999999998,0.9290000000000004,18.227,2018,2,160.191,148817439.00000006
1130,2018-02-04,165.94499999999996,8.722999999999999,1.7380000000000002,0.8080000000000003,10.461,2018,2,155.48399999999995,125631072.0
1131,2018-02-05,205.79800000000003,3.46,1.719,1.1300000000000003,5.178999999999999,2018,2,200.61900000000003,226699470.0000001
1132,2018-02-06,207.278,17.657000000000004,1.374,1.2080000000000002,19.031,2018,2,188.24699999999999,227402376.00000003
1133,2018-02-07,210.391,13.206,1.145,1.1690000000000005,14.350999999999999,2018,2,196.04,229170760.0000001
1134,2018-02-08,209.762,33.902,1.3619999999999999,1.155,35.264,2018,2,174.498,201545190.0
1135,2018-02-09,205.147,6.013000000000003,1.885,1.0000000000000002,7.898000000000002,2018,2,197.249,197249000.00000003
1136,2018-02-10,181.11599999999999,6.859,1.6809999999999998,0.9040000000000002,8.54,2018,2,172.576,156008704.00000003
1137,2018-02-11,169.05599999999998,7.444,2.346,0.3630000000000001,9.79,2018,2,159.266,57813558.000000015
1138,2018-02-12,206.61900000000003,11.552999999999999,1.4499999999999995,0.8310000000000002,13.003,2018,2,193.61600000000004,160894896.0000001
1139,2018-02-13,206.713,21.268000000000004,1.775,0.9630000000000004,23.043000000000006,2018,2,183.67,176874210.00000006
1140,2018-02-14,210.187,24.86900000000001,1.704,0.9450000000000004,26.573,2018,2,183.614,173515230.00000006
1141,2018-02-15,211.345,12.788000000000006,2.279,0.8190000000000003,15.067000000000005,2018,2,196.278,160751682.00000003
1142,2018-02-16,205.045,6.61,1.5590000000000002,0.9270000000000004,8.168999999999997,2018,2,196.87599999999998,182504052.00000006
1143,2018-02-17,179.58299999999997,13.650000000000002,1.534,0.9500000000000004,15.184,2018,2,164.39899999999997,156179050.00000003
1144,2018-02-18,168.93199999999996,10.588,1.932,0.8270000000000005,12.52,2018,2,156.41199999999995,129352724.00000003
1145,2018-02-19,204.21500000000003,3.9260000000000006,2.39,1.0570000000000004,6.315999999999999,2018,2,197.89900000000003,209179243.00000012
1146,2018-02-20,210.016,7.667999999999998,1.5499999999999998,1.1550000000000002,9.218,2018,2,200.798,231921690.00000006
1147,2018-02-21,211.819,23.138,1.7359999999999998,1.1540000000000004,24.874000000000002,2018,2,186.945,215734530.0000001
1148,2018-02-22,213.883,15.284999999999998,1.4169999999999998,1.0970000000000002,16.701999999999998,2018,2,197.181,216307557.00000006
1149,2018-02-23,210.22,13.515999999999998,1.656,1.0370000000000004,15.172,2018,2,195.048,202264776.00000006
1150,2018-02-24,189.20000000000005,37.79500000000001,2.56,0.6070000000000002,40.355,2018,2,148.84500000000006,90348915.00000007
1151,2018-02-25,180.00699999999995,28.978,2.006,0.8180000000000005,30.984,2018,2,149.02299999999994,121900814.00000001
1152,2018-02-26,223.187,29.551,1.652,1.226,31.203,2018,2,191.984,235372384.0
1153,2018-02-27,227.934,36.81200000000001,1.4180000000000001,1.2020000000000002,38.23,2018,2,189.704,228024208.00000006
1154,2018-02-28,226.34599999999998,15.057,2.87,0.9120000000000004,17.927,2018,2,208.41899999999998,190078128.00000006
1155,2018-03-01,226.378,31.87,2.9989999999999997,0.7860000000000004,34.86900000000001,2018,3,191.509,150526074.00000006
1156,2018-03-02,222.735,15.21,2.8160000000000007,1.0100000000000002,18.026000000000007,2018,3,204.709,206756090.00000006
1157,2018-03-03,191.83700000000002,5.497999999999999,2.225,0.8120000000000004,7.723000000000001,2018,3,184.114,149500568.00000006
1158,2018-03-04,175.92800000000003,19.257,2.624,0.7690000000000003,21.881,2018,3,154.04700000000003,118462143.00000007
1159,2018-03-05,211.25500000000008,27.369999999999994,2.3509999999999995,1.212,29.721,2018,3,181.53400000000008,220019208.0000001
1160,2018-03-06,211.926,13.657000000000002,2.193,1.1440000000000003,15.85,2018,3,196.076,224310944.0000001
1161,2018-03-07,205.46400000000003,6.864999999999998,2.58,1.1720000000000004,9.445,2018,3,196.01900000000003,229734268.00000012
1162,2018-03-08,200.858,23.8,3.697000000000001,0.8480000000000003,27.497,2018,3,173.361,147010128.00000006
1163,2018-03-09,197.87599999999998,6.058999999999998,3.46,0.9060000000000002,9.519,2018,3,188.35699999999997,170651442.00000003
1164,2018-03-10,168.79200000000003,4.772,3.18,0.7910000000000003,7.952000000000001,2018,3,160.84000000000003,127224440.00000006
1165,2018-03-11,156.37900000000005,32.785,3.169,0.4880000000000002,35.954,2018,3,120.42500000000004,58767400.000000045
1166,2018-03-12,191.34799999999998,30.921,2.93,0.8500000000000002,33.85099999999999,2018,3,157.49699999999999,133872450.00000003
1167,2018-03-13,192.43,22.803,3.3390000000000004,0.9400000000000004,26.142,2018,3,166.288,156310720.00000006
1168,2018-03-14,195.624,19.021,2.718,1.1120000000000003,21.739,2018,3,173.885,193360120.00000003
1169,2018-03-15,198.333,22.418,3.5189999999999997,0.6660000000000004,25.936999999999998,2018,3,172.39600000000002,114815736.00000007
1170,2018-03-16,193.28900000000004,17.899,2.068,0.6280000000000002,19.967,2018,3,173.32200000000006,108846216.00000007
1171,2018-03-17,177.20999999999995,22.668000000000003,2.5240000000000005,0.092,25.191999999999997,2018,3,152.01799999999994,13985655.999999994
1172,2018-03-18,170.26000000000005,22.517,2.076,-0.05299999999999988,24.593000000000004,2018,3,145.66700000000003,-7720350.999999984
1173,2018-03-19,208.25000000000003,13.592000000000002,2.4419999999999997,1.169,16.034000000000002,2018,3,192.21600000000004,224700504.00000003
1174,2018-03-20,210.809,31.430999999999997,2.762,1.0240000000000002,34.19299999999999,2018,3,176.616,180854784.00000006
1175,2018-03-21,208.772,25.08600000000001,3.232,1.2080000000000002,28.318000000000005,2018,3,180.45399999999998,217988432.00000003
1176,2018-03-22,202.54100000000003,3.6639999999999993,4.513999999999999,1.011,8.177999999999999,2018,3,194.36300000000003,196500993.0
1177,2018-03-23,202.51700000000002,23.715999999999998,2.395,1.2740000000000002,26.111,2018,3,176.40600000000003,224741244.0000001
1178,2018-03-24,171.18899999999996,13.190999999999999,3.823,1.0150000000000003,17.014000000000006,2018,3,154.17499999999995,156487625.0
1179,2018-03-25,158.31499999999994,23.51200000000001,4.027,,27.539,2018,3,130.77599999999995,
1180,2018-03-26,196.079,5.709,3.539,1.207,9.247999999999998,2018,3,186.83100000000002,225505017.00000003
1181,2018-03-27,196.94099999999997,8.847000000000003,3.357,1.104,12.204000000000002,2018,3,184.73699999999997,203949647.99999997
1182,2018-03-28,196.485,9.786,3.664,0.9510000000000004,13.45,2018,3,183.03500000000003,174066285.0000001
1183,2018-03-29,197.08900000000003,11.720000000000004,2.638,0.949,14.357999999999999,2018,3,182.73100000000002,173411719.00000003
1184,2018-03-30,184.541,20.128,4.555,0.6860000000000004,24.683000000000003,2018,3,159.858,109662588.00000006
1185,2018-03-31,159.70999999999995,32.666000000000004,2.4619999999999997,0.7070000000000003,35.128,2018,3,124.58199999999995,88079474.00000001
1186,2018-04-01,147.22400000000005,59.21900000000001,4.033,0.48100000000000004,63.25200000000002,2018,4,83.97200000000004,40390532.00000002
1187,2018-04-02,145.40999999999997,23.815,5.075,0.6210000000000002,28.889999999999993,2018,4,116.51999999999998,72358920.00000001
1188,2018-04-03,178.408,19.349,5.2730000000000015,0.8780000000000002,24.622,2018,4,153.786,135024108.00000003
1189,2018-04-04,180.731,28.33,4.954,0.8970000000000002,33.284,2018,4,147.447,132259959.00000003
1190,2018-04-05,187.849,23.079,2.404,0.7190000000000004,25.483000000000004,2018,4,162.36599999999999,116741154.00000006
1191,2018-04-06,179.84799999999998,27.029999999999994,5.702000000000001,0.8420000000000003,32.732,2018,4,147.11599999999999,123871672.00000004
1192,2018-04-07,152.33300000000003,14.957,5.3199999999999985,0.3870000000000001,20.277,2018,4,132.05600000000004,51105672.00000003
1193,2018-04-08,138.56699999999998,45.215,5.279999999999999,0.615,50.49500000000001,2018,4,88.07199999999997,54164279.999999985
1194,2018-04-09,174.042,37.282,5.524999999999999,0.9810000000000004,42.807,2018,4,131.235,128741535.00000007
1195,2018-04-10,177.053,36.20399999999999,4.8180000000000005,0.8440000000000003,41.022,2018,4,136.031,114810164.00000006
1196,2018-04-11,174.99400000000003,24.581,5.409000000000002,0.7950000000000004,29.99,2018,4,145.00400000000002,115278180.00000006
1197,2018-04-12,174.73000000000005,20.899000000000004,4.496,0.6800000000000003,25.395,2018,4,149.33500000000004,101547800.00000006
1198,2018-04-13,170.565,38.102,5.1789999999999985,0.9090000000000004,43.28100000000001,2018,4,127.28399999999999,115701156.00000003
1199,2018-04-14,142.89400000000003,4.928999999999999,5.773,0.7820000000000005,10.702,2018,4,132.19200000000004,103374144.00000009
1200,2018-04-15,132.88500000000002,17.316000000000006,5.796999999999999,0.6870000000000003,23.113000000000003,2018,4,109.77200000000002,75413364.00000004
1201,2018-04-16,173.32199999999997,10.862,4.111000000000001,1.0780000000000003,14.973,2018,4,158.34899999999996,170700222.0
1202,2018-04-17,171.52100000000004,27.104,4.521,1.0500000000000005,31.624999999999996,2018,4,139.89600000000004,146890800.00000012
1203,2018-04-18,170.063,18.27,6.727999999999999,0.9750000000000004,24.998000000000005,2018,4,145.065,141438375.00000006
1204,2018-04-19,169.77899999999997,11.311000000000002,6.614999999999998,0.9290000000000004,17.926000000000005,2018,4,151.85299999999995,141071437.0
1205,2018-04-20,164.90599999999995,5.242000000000001,6.807999999999999,0.9210000000000004,12.05,2018,4,152.85599999999994,140780376.0
1206,2018-04-21,139.80999999999997,6.760999999999999,6.876000000000001,0.7310000000000003,13.637,2018,4,126.17299999999997,92232463.00000003
1207,2018-04-22,128.82500000000002,2.6110000000000007,5.959,0.5040000000000001,8.57,2018,4,120.25500000000002,60608520.00000002
1208,2018-04-23,167.912,8.802999999999997,4.4289999999999985,0.7700000000000004,13.232000000000005,2018,4,154.68,119103600.00000006
1209,2018-04-24,169.32399999999996,16.275,5.3210000000000015,0.8280000000000005,21.596000000000004,2018,4,147.72799999999995,122318784.00000003
1210,2018-04-25,169.67000000000004,8.316,6.881,0.6760000000000003,15.197000000000001,2018,4,154.47300000000004,104423748.00000006
1211,2018-04-26,177.12699999999995,18.539,2.3890000000000002,0.7570000000000003,20.928,2018,4,156.19899999999996,118242643.00000001
1212,2018-04-27,165.44899999999996,22.089000000000002,6.666000000000001,0.9080000000000004,28.755,2018,4,136.69399999999996,124118152.00000001
1213,2018-04-28,138.86499999999998,20.882000000000005,7.093,0.7160000000000003,27.975,2018,4,110.88999999999999,79397240.00000003
1214,2018-04-29,126.537,31.54,6.962000000000001,0.4740000000000002,38.501999999999995,2018,4,88.03500000000001,41728590.00000002
1215,2018-04-30,154.86100000000005,44.80600000000001,6.7440000000000015,0.484,51.55000000000001,2018,4,103.31100000000004,50002524.000000015
1216,2018-05-01,134.72200000000004,8.841000000000003,6.198999999999999,-0.16099999999999992,15.04,2018,5,119.68200000000004,-19268801.999999996
1217,2018-05-02,166.87099999999995,11.79,6.115,0.9470000000000004,17.904999999999994,2018,5,148.96599999999995,141070802.0
1218,2018-05-03,168.81900000000005,6.787000000000001,5.384999999999999,0.9830000000000004,12.172,2018,5,156.64700000000005,153984001.00000012
1219,2018-05-04,168.41799999999995,24.496,4.718999999999999,0.9430000000000004,29.215,2018,5,139.20299999999995,131268429.0
1220,2018-05-05,142.203,34.779999999999994,6.006999999999999,0.6360000000000002,40.787,2018,5,101.416,64500576.00000002
1221,2018-05-06,127.94,32.605999999999995,6.910000000000001,0.41400000000000015,39.516,2018,5,88.424,36607536.000000015
1222,2018-05-07,164.77699999999996,11.860999999999999,7.215999999999998,0.8320000000000003,19.076999999999995,2018,5,145.69999999999996,121222400.00000001
1223,2018-05-08,167.51800000000003,6.8370000000000015,6.500000000000001,0.7410000000000004,13.337,2018,5,154.18100000000004,114248121.0000001
1224,2018-05-09,167.45299999999997,3.285000000000001,6.549000000000001,0.8710000000000003,9.834,2018,5,157.61899999999997,137286149.00000003
1225,2018-05-10,137.857,5.9700000000000015,5.867000000000001,0.5100000000000002,11.837,2018,5,126.02,64270200.00000003
1226,2018-05-11,154.494,5.584000000000001,4.834,0.9120000000000004,10.418,2018,5,144.076,131397312.00000004
1227,2018-05-12,138.13800000000003,2.882000000000001,6.509,0.7190000000000004,9.391,2018,5,128.74700000000004,92569093.00000009
1228,2018-05-13,127.99599999999998,9.334,6.345999999999999,0.3880000000000001,15.68,2018,5,112.31599999999997,43578608.0
1229,2018-05-14,169.55700000000004,8.569000000000003,4.105,0.8760000000000002,12.674,2018,5,156.88300000000004,137429508.00000006
1230,2018-05-15,175.05200000000005,5.5489999999999995,3.978,0.9800000000000004,9.526999999999996,2018,5,165.52500000000006,162214500.00000015
1231,2018-05-16,173.76600000000005,8.728,4.925000000000002,0.9870000000000004,13.653,2018,5,160.11300000000006,158031531.00000012
1232,2018-05-17,174.95900000000003,26.065999999999995,5.461,0.8670000000000003,31.526999999999994,2018,5,143.43200000000004,124355544.00000009
1233,2018-05-18,167.476,22.944000000000003,5.742000000000001,0.9900000000000004,28.686,2018,5,138.79,137402100.00000006
1234,2018-05-19,139.91699999999997,13.014,6.207000000000002,0.8220000000000004,19.221,2018,5,120.69599999999997,99212112.00000001
1235,2018-05-20,128.196,6.235000000000001,6.425999999999998,0.4470000000000002,12.661,2018,5,115.535,51644145.00000002
1236,2018-05-21,132.292,4.053,6.916,0.13599999999999998,10.969000000000001,2018,5,121.32300000000001,16499927.999999998
1237,2018-05-22,168.53099999999995,14.019,6.565,0.9000000000000004,20.584,2018,5,147.94699999999995,133152300.0
1238,2018-05-23,171.47899999999996,7.965999999999998,5.509,1.0140000000000002,13.475,2018,5,158.00399999999996,160216056.0
1239,2018-05-24,174.16099999999997,4.283,4.816,0.9280000000000004,9.099000000000002,2018,5,165.06199999999998,153177536.00000003
1240,2018-05-25,172.01100000000002,2.142,4.879000000000001,0.9560000000000004,7.021,2018,5,164.99000000000004,157730440.0000001
1241,2018-05-26,143.108,0.9060000000000004,7.114,0.8140000000000005,8.020000000000001,2018,5,135.088,109961632.00000006
1242,2018-05-27,133.55400000000003,2.45,7.178,0.5810000000000001,9.627999999999998,2018,5,123.92600000000003,72001006.00000003
1243,2018-05-28,172.138,8.008,7.006,1.0500000000000005,15.013999999999998,2018,5,157.124,164980200.00000006
1244,2018-05-29,175.73900000000003,17.551,5.8039999999999985,1.0460000000000005,23.355,2018,5,152.38400000000004,159393664.00000012
1245,2018-05-30,173.53399999999996,11.882,6.587000000000001,1.1490000000000002,18.468999999999994,2018,5,155.06499999999997,178169685.0
1246,2018-05-31,138.503,8.613000000000001,6.866999999999999,1.0020000000000002,15.480000000000002,2018,5,123.02299999999998,123269046.00000001
1247,2018-06-01,158.65499999999994,5.255,6.080999999999999,1.1790000000000005,11.336000000000002,2018,6,147.31899999999993,173689101.0
1248,2018-06-02,140.349,13.343,6.797999999999999,0.9780000000000004,20.141,2018,6,120.208,117563424.00000006
1249,2018-06-03,129.61,9.457999999999998,6.755000000000001,0.8600000000000005,16.213,2018,6,113.39700000000002,97521420.00000009
1250,2018-06-04,171.14399999999995,1.459,7.132000000000001,1.1700000000000004,8.591000000000001,2018,6,162.55299999999994,190187010.0
